Location,Station.Number,Date,Species,Number,ResTotalCatchID
Woodward Cut,S07862,2001-04-10,RSF,5,2971
Woodward Cut,S07862,2001-04-10,MSS,1,2972
Duck Pond,C36966,2001-04-11,LMB,3,2973
Duck Pond,C36966,2001-04-11,RSF,5,2974
Potato Slough,C21862,2001-04-11,GSH,10,2975
Potato Slough,C21862,2001-04-11,TFS,1,2976
Potato Slough,C21862,2001-04-11,BG,8,2977
Potato Slough,C21862,2001-04-11,SQ,2,2978
Potato Slough,C21862,2001-04-11,RSF,10,2979
Potato Slough,C21862,2001-04-11,LMB,20,2980
Potato Slough,C21862,2001-04-11,TP,6,2981
Potato Slough,C21862,2001-04-11,KS,1,2982
Potato Slough,C21862,2001-04-11,CP,5,2983
Potato Slough,C21862,2001-04-11,WSU,1,2984
Potato Slough,C21862,2001-04-11,BB,2,2985
Potato Slough,C21862,2001-04-11,WM,1,2986
Sycamore Slough,E47211,2001-04-16,CP,12,2987
Sycamore Slough,E47211,2001-04-16,GF,1,2988
Sycamore Slough,E47211,2001-04-16,CCF,4,2989
Sycamore Slough,E47211,2001-04-16,WSU,1,2990
Sycamore Slough,E47211,2001-04-16,MSS,1,2991
Sycamore Slough,E47211,2001-04-16,TFS,17,2992
Sycamore Slough,E47211,2001-04-16,LMB,9,2993
Sycamore Slough,E47211,2001-04-16,BG,65,2994
Sycamore Slough,E47211,2001-04-16,WC,2,2995
Sycamore Slough,E47211,2001-04-16,WM,6,2996
Sycamore Slough,E47211,2001-04-16,WCR,1,2997
Sycamore Slough,E47211,2001-04-16,GSF,1,2998
Sycamore Slough,E47211,2001-04-16,PSC,1,2999
West of Middle Slough,E26252,2001-04-12,BG,12,3000
West of Middle Slough,E26252,2001-04-12,WM,3,3001
West of Middle Slough,E26252,2001-04-12,LMB,5,3002
West of Middle Slough,E26252,2001-04-12,BCR,1,3003
West of Middle Slough,E26252,2001-04-12,RSF,2,3004
West of Middle Slough,E26252,2001-04-12,MSS,1,3005
Sherman Lake,W22743,2001-04-17,TP,9,3006
Sherman Lake,W22743,2001-04-17,LMB,3,3007
Sherman Lake,W22743,2001-04-17,RSF,1,3008
Sherman Lake,W22743,2001-04-17,ST,3,3009
Sherman Lake,W22743,2001-04-17,SSC,4,3010
Sherman Lake,W22743,2001-04-17,TSS,1,3011
Sherman Lake,W22743,2001-04-17,YFG,4,3012
Sherman Lake,W22743,2001-04-17,SQ,1,3013
Steamboat Slough,N53011,2001-04-18,KS,12,3014
Steamboat Slough,N53011,2001-04-18,WSU,9,3015
Steamboat Slough,N53011,2001-04-18,SMB,4,3016
Steamboat Slough,N53011,2001-04-18,TP,2,3017
Steamboat Slough,N53011,2001-04-18,SQ,3,3018
Steamboat Slough,N53011,2001-04-18,YFG,21,3019
Steamboat Slough,N53011,2001-04-18,LMB,2,3020
Steamboat Slough,N53011,2001-04-18,SPB,3,3021
Steamboat Slough,N53011,2001-04-18,BG,3,3022
Steamboat Slough,N53011,2001-04-18,LMP,1,3023
Steamboat Slough,N53011,2001-04-18,CP,3,3024
Miner Slough,N25511,2001-04-19,KS,15,3025
Miner Slough,N25511,2001-04-19,DS,1,3026
Miner Slough,N25511,2001-04-19,SPB,2,3027
Miner Slough,N25511,2001-04-19,SB,1,3028
Miner Slough,N25511,2001-04-19,GSF,6,3029
Miner Slough,N25511,2001-04-19,YFG,11,3030
Miner Slough,N25511,2001-04-19,PSC,12,3031
Miner Slough,N25511,2001-04-19,MSS,1,3032
Miner Slough,N25511,2001-04-19,WSU,1,3033
Miner Slough,N25511,2001-04-19,TP,1,3034
Miner Slough,N25511,2001-04-19,SQ,1,3035
Old River,S22211,2001-04-23,LMB,16,3036
Old River,S22211,2001-04-23,SB,1,3037
Old River,S22211,2001-04-23,RSF,2,3038
Old River,S22211,2001-04-23,BG,8,3039
Old River,S22211,2001-04-23,PSC,3,3040
Fisherman Cut,W21461,2001-04-24,LMB,22,3041
Fisherman Cut,W21461,2001-04-24,RSF,8,3042
Fisherman Cut,W21461,2001-04-24,BG,18,3043
Fisherman Cut,W21461,2001-04-24,GSH,1,3044
Fisherman Cut,W21461,2001-04-24,BB,1,3045
Fisherman Cut,W21461,2001-04-24,WM,2,3046
Fisherman Cut,W21461,2001-04-24,PSC,1,3047
Fisherman Cut,W21461,2001-04-24,CP,1,3048
Whiskey Slough,C16441,2001-04-25,LMB,31,3049
Whiskey Slough,C16441,2001-04-25,BG,25,3050
Whiskey Slough,C16441,2001-04-25,BCR,1,3051
Whiskey Slough,C16441,2001-04-25,RSF,13,3052
Whiskey Slough,C16441,2001-04-25,WM,9,3053
Whiskey Slough,C16441,2001-04-25,GSH,1,3054
Whiskey Slough,C16441,2001-04-25,CP,2,3055
Whiskey Slough,C16441,2001-04-25,SQ,1,3056
Middle River,S27144,2001-04-26,LMB,7,3057
Middle River,S27144,2001-04-26,BG,11,3058
Middle River,S27144,2001-04-26,RSF,15,3059
Middle River,S27144,2001-04-26,GSH,7,3060
Middle River,S27144,2001-04-26,WM,1,3061
Middle River,S27144,2001-04-26,CP,1,3062
Disappointment Slough,E74862,2001-06-01,CP,7,3214
Disappointment Slough,E74862,2001-06-01,LMB,15,3215
Disappointment Slough,E74862,2001-06-01,RSF,28,3216
Disappointment Slough,E74862,2001-06-01,BG,16,3217
Disappointment Slough,E74862,2001-06-01,GSH,3,3218
Disappointment Slough,E74862,2001-06-01,BCR,1,3219
Disappointment Slough,E74862,2001-06-01,GF,1,3220
Disappointment Slough,E74862,2001-06-01,BB,1,3221
Old River,C66111,2001-06-04,ST,2,3222
Old River,C66111,2001-06-04,CP,3,3223
Old River,C66111,2001-06-04,SB,5,3224
Old River,C66111,2001-06-04,LMB,15,3225
Old River,C66111,2001-06-04,BG,5,3226
Old River,C66111,2001-06-04,WC,20,3227
Old River,C66111,2001-06-04,PSC,5,3228
Old River,C66111,2001-06-04,SQ,1,3229
Old River,C66111,2001-06-04,RSF,6,3230
Old River,S21931,2001-06-05,WC,16,3231
Old River,S21931,2001-06-05,LMB,12,3232
Old River,S21931,2001-06-05,RSF,12,3233
Old River,S21931,2001-06-05,BB,2,3234
Old River,S21931,2001-06-05,GSH,1,3235
Old River,S21931,2001-06-05,GSF,1,3236
Old River,S21931,2001-06-05,LP,2,3238
Old River,S21931,2001-06-05,CCF,1,3239
Old River,S21931,2001-06-05,PSC,1,3240
Old River,S21931,2001-06-05,CP,1,3241
Sacramento River,N58043,2001-06-07,CP,22,3242
Sacramento River,N58043,2001-06-07,TP,12,3243
Sacramento River,N58043,2001-06-07,YFG,9,3244
Sacramento River,N58043,2001-06-07,LMB,6,3245
Sacramento River,N58043,2001-06-07,SQ,3,3246
Sacramento River,N58043,2001-06-07,SBF,5,3247
Sacramento River,N58043,2001-06-07,RSF,1,3248
Sacramento River,N58043,2001-06-07,SB,1,3249
Sacramento River,N58043,2001-06-07,TFS,1,3250
Sacramento River,N58043,2001-06-07,SH,1,3251
Sacramento River,N58043,2001-06-07,CCF,1,3252
Sacramento River,N58043,2001-06-07,WSU,3,3253
Sacramento River,N58043,2001-06-07,BCR,1,3254
Sacramento River,N58043,2001-06-07,WC,2,3255
Sacramento River,N58043,2001-06-07,SMB,1,3256
San Joaquin River,C95541,2001-06-08,CP,4,3257
San Joaquin River,C95541,2001-06-08,TFS,5,3258
San Joaquin River,C95541,2001-06-08,LMB,12,3259
San Joaquin River,C95541,2001-06-08,RSF,14,3260
San Joaquin River,C95541,2001-06-08,BG,6,3261
San Joaquin River,C95541,2001-06-08,WC,3,3262
San Joaquin River,C95541,2001-06-08,SB,1,3263
San Joaquin River,C95541,2001-06-08,GSH,2,3264
San Joaquin River,C95541,2001-06-08,YFG,1,3265
Little Potato Slough,C23011,2001-06-11,CP,2,3266
Little Potato Slough,C23011,2001-06-11,LMB,19,3267
Little Potato Slough,C23011,2001-06-11,RSF,3,3268
Little Potato Slough,C23011,2001-06-11,TP,2,3269
Little Potato Slough,C23011,2001-06-11,WSU,5,3270
Little Potato Slough,C23011,2001-06-11,WC,3,3271
Little Potato Slough,C23011,2001-06-11,GSH,1,3272
Little Potato Slough,C23011,2001-06-11,BG,1,3273
Potato Slough,C26441,2001-06-12,CP,9,3274
Potato Slough,C26441,2001-06-12,RSF,2,3275
Potato Slough,C26441,2001-06-12,LMB,26,3276
Potato Slough,C26441,2001-06-12,TP,9,3277
Potato Slough,C26441,2001-06-12,BG,2,3278
Potato Slough,C26441,2001-06-12,WSU,3,3279
Potato Slough,C26441,2001-06-12,GSF,1,3280
Potato Slough,C26441,2001-06-12,WC,1,3281
Potato Slough,C26441,2001-06-12,BB,1,3282
Paradise Cut,S06551,2001-06-14,CP,2,3283
Paradise Cut,S06551,2001-06-14,LMB,20,3284
Paradise Cut,S06551,2001-06-14,SB,1,3285
Paradise Cut,S06551,2001-06-14,RSF,1,3286
Paradise Cut,S06551,2001-06-14,BG,16,3287
Paradise Cut,S06551,2001-06-14,WC,1,3288
Paradise Cut,S06551,2001-06-14,GSF,2,3289
Paradise Cut,S06551,2001-06-14,GF,1,3290
Paradise Cut,S06551,2001-06-14,PSC,1,3291
Paradise Cut,S06551,2001-06-14,TFS,1,3292
Grant Line Canal,S62453,2001-06-15,RSF,6,3293
Grant Line Canal,S62453,2001-06-15,BG,11,3294
Grant Line Canal,S62453,2001-06-15,LMB,8,3295
Grant Line Canal,S62453,2001-06-15,CCF,2,3296
Grant Line Canal,S62453,2001-06-15,GSH,1,3297
Grant Line Canal,S62453,2001-06-15,MSS,2,3298
Grant Line Canal,S62453,2001-06-15,BB,3,3299
Grant Line Canal,S62453,2001-06-15,CP,1,3300
Snodgrass Slough,E19652,2001-06-20,CP,3,3301
Snodgrass Slough,E19652,2001-06-20,WC,18,3302
Snodgrass Slough,E19652,2001-06-20,BG,14,3303
Snodgrass Slough,E19652,2001-06-20,CCF,1,3304
Snodgrass Slough,E19652,2001-06-20,RSF,10,3305
Snodgrass Slough,E19652,2001-06-20,LMB,3,3306
Snodgrass Slough,E19652,2001-06-20,GSH,6,3307
Snodgrass Slough,E19652,2001-06-20,MSS,1,3308
Snodgrass Slough,E19652,2001-06-20,LP,1,3309
Snodgrass Slough,E19652,2001-06-20,WSU,1,3310
Georgiana Slough,N79252,2001-06-22,SQ,5,3311
Georgiana Slough,N79252,2001-06-22,WSU,4,3312
Georgiana Slough,N79252,2001-06-22,TP,1,3313
Georgiana Slough,N79252,2001-06-22,SB,1,3314
Georgiana Slough,N79252,2001-06-22,YFG,2,3315
Beaver Slough,E39552,2001-06-25,LMB,5,3316
Beaver Slough,E39552,2001-06-25,TFS,1,3317
Beaver Slough,E39552,2001-06-25,BG,4,3318
Beaver Slough,E39552,2001-06-25,WC,5,3319
Beaver Slough,E39552,2001-06-25,MSS,3,3320
Beaver Slough,E39552,2001-06-25,CCF,1,3321
Beaver Slough,E39552,2001-06-25,BCR,1,3322
Beaver Slough,E39552,2001-06-25,RSF,1,3323
Beaver Slough,E39552,2001-06-25,HH,1,3324
San Joaquin River,W41352,2001-06-26,SB,1,3325
Dutch Slough,W57241,2001-06-27,CP,5,3326
Dutch Slough,W57241,2001-06-27,TFS,6,3327
Dutch Slough,W57241,2001-06-27,LMB,11,3328
Dutch Slough,W57241,2001-06-27,SB,1,3329
Dutch Slough,W57241,2001-06-27,BG,1,3330
Dutch Slough,W57241,2001-06-27,TP,1,3331
Dutch Slough,W57241,2001-06-27,SQ,2,3332
Dutch Slough,W57241,2001-06-27,WSU,1,3333
Sycamore Slough,E46911,2001-06-28,CP,2,3334
Sycamore Slough,E46911,2001-06-28,GF,1,3335
Sycamore Slough,E46911,2001-06-28,BG,25,3336
Sycamore Slough,E46911,2001-06-28,MSS,2,3337
Sycamore Slough,E46911,2001-06-28,ST,2,3338
Sycamore Slough,E46911,2001-06-28,LMB,24,3339
Sycamore Slough,E46911,2001-06-28,RSF,3,3340
Sycamore Slough,E46911,2001-06-28,TP,1,3341
Sycamore Slough,E46911,2001-06-28,WC,3,3342
Sycamore Slough,E46911,2001-06-28,SB,2,3343
Sycamore Slough,E46911,2001-06-28,AS,4,3344
Sycamore Slough,E46911,2001-06-28,GSF,4,3345
Sycamore Slough,E46941,2001-06-28,CP,2,3346
Sycamore Slough,E46941,2001-06-28,SB,4,3347
Sycamore Slough,E46941,2001-06-28,LMB,13,3348
Sycamore Slough,E46941,2001-06-28,BG,13,3349
Sycamore Slough,E46941,2001-06-28,WSU,2,3350
Sycamore Slough,E46941,2001-06-28,MSS,1,3351
Sycamore Slough,E46941,2001-06-28,AS,2,3352
Sycamore Slough,E46941,2001-06-28,RSF,2,3353
Old River,S21931,2001-06-05,BG,7,3354
Middle River,C36244,2001-06-29,CP,5,3389
Middle River,C36244,2001-06-29,LMB,8,3390
Middle River,C36244,2001-06-29,SB,2,3391
Middle River,C36244,2001-06-29,RSF,5,3392
Middle River,C36244,2001-06-29,GSH,1,3393
Middle River,C36244,2001-06-29,WC,2,3394
Middle River,C36244,2001-06-29,AS,1,3395
San Joaquin River,C19842,2001-05-03,TP,6,3396
San Joaquin River,C19842,2001-05-03,SB,2,3397
San Joaquin River,C19842,2001-05-03,SQ,6,3398
San Joaquin River,C19842,2001-05-03,LMB,6,3399
San Joaquin River,C19842,2001-05-03,BG,1,3400
San Joaquin River,C19842,2001-05-03,GSH,1,3401
San Joaquin River,C19842,2001-05-03,SSC,1,3402
San Joaquin River,C19842,2001-05-03,AS,1,3403
San Joaquin River,C19842,2001-05-03,PSC,1,3404
San Joaquin River,C19842,2001-05-03,CP,2,3405
Snodgrass Slough,E29052,2001-05-04,CP,6,3406
Snodgrass Slough,E29052,2001-05-04,RSF,20,3407
Snodgrass Slough,E29052,2001-05-04,BG,5,3408
Snodgrass Slough,E29052,2001-05-04,LMB,9,3409
Snodgrass Slough,E29052,2001-05-04,WSU,9,3410
Snodgrass Slough,E29052,2001-05-04,SQ,1,3411
Snodgrass Slough,E29052,2001-05-04,PSC,1,3412
Snodgrass Slough,E29052,2001-05-04,KS,2,3413
Snodgrass Slough,E29052,2001-05-04,GSH,3,3414
Snodgrass Slough,E29052,2001-05-04,SB,2,3415
Snodgrass Slough,E29052,2001-05-04,LP,2,3416
Snodgrass Slough,E29052,2001-05-04,CCF,8,3417
Snodgrass Slough,E29052,2001-05-04,BB,3,3418
Duck Pond,C36862,2001-05-07,CP,3,3419
Duck Pond,C36862,2001-05-07,LMB,19,3420
Duck Pond,C36862,2001-05-07,BB,2,3421
Duck Pond,C36862,2001-05-07,RSF,12,3422
Duck Pond,C36862,2001-05-07,BG,7,3423
Duck Pond,C36862,2001-05-07,GSH,5,3424
Duck Pond,C36862,2001-05-07,WM,1,3425
Duck Pond,C36862,2001-05-07,TP,2,3426
Duck Pond,C36862,2001-05-07,BCR,1,3427
Fishermans Cut,W13732,2001-05-08,LMB,9,3428
Fishermans Cut,W13732,2001-05-08,BG,9,3429
Fishermans Cut,W13732,2001-05-08,GSH,4,3430
Fishermans Cut,W13732,2001-05-08,SBF,3,3431
Fishermans Cut,W13732,2001-05-08,CP,2,3432
Fishermans Cut,W13732,2001-05-08,RSF,5,3433
Old River,S52654,2001-05-09,LMB,14,3565
Old River,S52654,2001-05-09,RSF,13,3566
Old River,S52654,2001-05-09,BG,14,3567
Old River,S52654,2001-05-09,WSU,1,3568
Old River,S52654,2001-05-09,CP,1,3569
Old River,S52654,2001-05-09,GSH,1,3570
Old River,S52654,2001-05-09,TFS,1,3571
Old River,S52654,2001-05-09,YFG,2,3572
White Slough,E60941,2001-05-10,LMB,50,3573
White Slough,E60941,2001-05-10,RSF,26,3574
White Slough,E60941,2001-05-10,BG,34,3575
White Slough,E60941,2001-05-10,TFS,4,3576
White Slough,E60941,2001-05-10,GSH,5,3577
White Slough,E60941,2001-05-10,SBF,4,3578
White Slough,E60941,2001-05-10,GSF,2,3579
White Slough,E60941,2001-05-10,WM,6,3580
Old River,S22142,2001-05-23,LMB,16,3581
Old River,S22142,2001-05-23,BG,13,3582
Old River,S22142,2001-05-23,SB,3,3583
Old River,S22142,2001-05-23,GSH,5,3584
Old River,S22142,2001-05-23,CP,2,3585
Old River,S22142,2001-05-23,RSF,12,3586
Old River,S22142,2001-05-23,WC,4,3587
Old River,S22142,2001-05-23,BB,1,3588
Old River,S83652,2001-05-14,CP,15,3589
Old River,S83652,2001-05-14,LMB,7,3590
Old River,S83652,2001-05-14,BG,22,3591
Old River,S83652,2001-05-14,WC,20,3592
Old River,S83652,2001-05-14,TFS,5,3593
Old River,S83652,2001-05-14,MSS,1,3594
Old River,S83652,2001-05-14,GSH,6,3595
Old River,S83652,2001-05-14,RSF,11,3596
Old River,S83652,2001-05-14,CCF,3,3597
Old River,S83652,2001-05-14,BB,1,3598
San Joaquin River,C86311,2001-05-15,BG,4,3599
San Joaquin River,C86311,2001-05-15,RSF,3,3600
San Joaquin River,C86311,2001-05-15,TFS,23,3601
San Joaquin River,C86311,2001-05-15,LMB,11,3602
San Joaquin River,C86311,2001-05-15,CP,6,3603
San Joaquin River,C86311,2001-05-15,MSS,1,3604
San Joaquin River,C86311,2001-05-15,CCF,1,3605
San Joaquin River,C86311,2001-05-15,WC,7,3606
Locke Slough,E30132,2001-05-17,CP,1,3607
Locke Slough,E30132,2001-05-17,TFS,6,3608
Locke Slough,E30132,2001-05-17,MSS,1,3609
Locke Slough,E30132,2001-05-17,LMB,5,3610
Locke Slough,E30132,2001-05-17,RSF,10,3611
Locke Slough,E30132,2001-05-17,BG,10,3612
Locke Slough,E30132,2001-05-17,WSU,4,3613
Locke Slough,E30132,2001-05-17,GSH,7,3614
Locke Slough,E30132,2001-05-17,BCR,1,3615
Locke Slough,E30132,2001-05-17,TP,1,3616
Locke Slough,E30132,2001-05-17,CCF,1,3617
Locke Slough,E30162,2001-05-17,RSF,2,3618
Locke Slough,E30162,2001-05-17,CP,6,3619
Locke Slough,E30162,2001-05-17,LMB,2,3620
Locke Slough,E30162,2001-05-17,WSU,2,3621
Locke Slough,E30162,2001-05-17,TFS,4,3622
Locke Slough,E30162,2001-05-17,WC,1,3623
Locke Slough,E30162,2001-05-17,WM,1,3624
Locke Slough,E30162,2001-05-17,BG,6,3625
Locke Slough,E30162,2001-05-17,GSH,1,3626
Locke Slough,E30162,2001-05-17,SB,1,3627
Lost Slough,E32862,2001-05-21,RSF,19,3628
Lost Slough,E32862,2001-05-21,GSH,7,3629
Lost Slough,E32862,2001-05-21,BG,6,3630
Lost Slough,E32862,2001-05-21,LMB,3,3631
Lost Slough,E32862,2001-05-21,BCR,1,3632
Lost Slough,E32862,2001-05-21,WC,1,3633
Lost Slough,E32862,2001-05-21,WSU,2,3634
Lost Slough,E32862,2001-05-21,LP,3,3635
Miner Slough,N35951,2001-05-22,WSU,7,3636
Miner Slough,N35951,2001-05-22,TFS,2,3637
Miner Slough,N35951,2001-05-22,SMB,4,3638
Miner Slough,N35951,2001-05-22,SBF,1,3639
Miner Slough,N35951,2001-05-22,YFG,3,3640
Miner Slough,N35951,2001-05-22,CP,1,3641
Miner Slough,N35951,2001-05-22,TP,6,3642
Miner Slough,N35951,2001-05-22,ST,1,3643
Miner Slough,N35951,2001-05-22,SQ,2,3644
Lindsey Slough,N26812,2001-05-22,CP,1,3645
Lindsey Slough,N26812,2001-05-22,BCR,3,3646
Lindsey Slough,N26812,2001-05-22,ST,1,3647
Lindsey Slough,N26812,2001-05-22,SBF,1,3648
Lindsey Slough,N26812,2001-05-22,WC,1,3649
Lindsey Slough,N26812,2001-05-22,MSS,4,3650
Lindsey Slough,N26812,2001-05-22,SB,1,3651
Lindsey Slough,N26812,2001-05-22,TP,1,3652
Lindsey Slough,N26812,2001-05-22,SQ,1,3653
Lindsey Slough,N26812,2001-05-22,YFG,9,3654
Lindsey Slough,N26852,2001-05-22,CP,2,3655
Lindsey Slough,N26852,2001-05-22,WC,2,3656
Lindsey Slough,N26852,2001-05-22,TFS,4,3657
Lindsey Slough,N26852,2001-05-22,YFG,7,3658
Lindsey Slough,N26852,2001-05-22,SQ,1,3659
Lindsey Slough,N26852,2001-05-22,MSS,5,3660
False River,C32511,2001-05-23,ST,2,3661
False River,C32511,2001-05-23,CP,7,3662
False River,C32511,2001-05-23,CCF,1,3663
False River,C32511,2001-05-23,LMB,13,3664
False River,C32511,2001-05-23,TP,4,3665
False River,C32511,2001-05-23,SB,2,3666
False River,C32511,2001-05-23,BG,1,3667
False River,C32511,2001-05-23,RSF,1,3668
False River,C32511,2001-05-23,WC,1,3669
False River,C32511,2001-05-23,SH,1,3670
Middle River,C48761,2001-07-02,LMB,18,3671
Middle River,C48761,2001-07-02,RSF,7,3672
Middle River,C48761,2001-07-02,BG,11,3673
Middle River,C48761,2001-07-02,TP,5,3674
Middle River,C48761,2001-07-02,WC,2,3675
Middle River,C48761,2001-07-02,CP,1,3676
Fishermans Cut,W22262,2001-07-05,CP,12,3677
Fishermans Cut,W22262,2001-07-05,CCF,1,3678
Fishermans Cut,W22262,2001-07-05,GSH,24,3679
Fishermans Cut,W22262,2001-07-05,SH,3,3680
Fishermans Cut,W22262,2001-07-05,RSF,20,3681
Fishermans Cut,W22262,2001-07-05,LMB,42,3682
Fishermans Cut,W22262,2001-07-05,TP,5,3683
Fishermans Cut,W22262,2001-07-05,BCR,2,3684
Fishermans Cut,W22262,2001-07-05,BG,8,3685
Fishermans Cut,W22262,2001-07-05,SBF,1,3686
Fishermans Cut,W22262,2001-07-05,WC,1,3687
Fishermans Cut,W22262,2001-07-05,YFG,1,3688
Fishermans Cut,W22262,2001-07-05,BB,1,3689
Fishermans Cut,W22262,2001-07-05,GF,1,3690
Franks Tract,C49462,2001-07-06,CP,2,3691
Franks Tract,C49462,2001-07-06,LMB,85,3692
Franks Tract,C49462,2001-07-06,GSH,28,3693
Franks Tract,C49462,2001-07-06,BG,20,3694
Franks Tract,C49462,2001-07-06,GMB,3,3695
Franks Tract,C49462,2001-07-06,MSS,1,3696
Franks Tract,C49462,2001-07-06,RSF,19,3697
Mokelumne River,E36852,2001-07-09,CP,3,3698
Mokelumne River,E36852,2001-07-09,WSU,6,3699
Mokelumne River,E36852,2001-07-09,TFS,3,3700
Mokelumne River,E36852,2001-07-09,RSF,2,3701
Mokelumne River,E36852,2001-07-09,BG,1,3702
Mokelumne River,E36852,2001-07-09,TP,1,3703
Mokelumne River,E36852,2001-07-09,AS,1,3704
Steamboat Slough,N23111,2001-07-10,KS,2,3705
Steamboat Slough,N23111,2001-07-10,WSU,11,3706
Steamboat Slough,N23111,2001-07-10,TP,29,3707
Steamboat Slough,N23111,2001-07-10,SMB,8,3708
Steamboat Slough,N23111,2001-07-10,YFG,8,3709
Steamboat Slough,N23111,2001-07-10,CP,2,3710
Steamboat Slough,N23111,2001-07-10,SQ,2,3711
Rock Slough,C08852,2001-07-11,LP,2,3712
Rock Slough,C08852,2001-07-11,RSF,11,3713
Rock Slough,C08852,2001-07-11,BG,12,3714
Rock Slough,C08852,2001-07-11,LMB,8,3715
Rock Slough,C08852,2001-07-11,CCF,1,3716
Rock Slough,C08852,2001-07-11,GSH,1,3717
Rock Slough,C08852,2001-07-11,CP,4,3718
Rock Slough,C08852,2001-07-11,GF,1,3719
Mokelumne River South Fork,N85511,2001-07-12,LMB,13,3720
Mokelumne River South Fork,N85511,2001-07-12,BB,1,3721
Mokelumne River South Fork,N85511,2001-07-12,BG,2,3722
Mokelumne River South Fork,N85511,2001-07-12,AS,15,3723
Mokelumne River South Fork,N85511,2001-07-12,CCF,1,3724
Mokelumne River South Fork,N85511,2001-07-12,MSS,1,3725
Mokelumne River South Fork,N85511,2001-07-12,RSF,2,3726
Mokelumne River South Fork,N85511,2001-07-12,WSU,3,3727
Mokelumne River South Fork,N85511,2001-07-12,TP,5,3728
Calaveras River,E08251,2001-07-13,LMB,31,3729
Calaveras River,E08251,2001-07-13,LP,5,3730
Calaveras River,E08251,2001-07-13,RSF,6,3731
Calaveras River,E08251,2001-07-13,BG,29,3732
Calaveras River,E08251,2001-07-13,CP,1,3733
Calaveras River,E08251,2001-07-13,WM,2,3734
Calaveras River,E08251,2001-07-13,CCF,2,3735
Disappointment Slough,E70232,2001-07-16,LMB,35,3736
Disappointment Slough,E70232,2001-07-16,BG,36,3737
Disappointment Slough,E70232,2001-07-16,RSF,23,3738
Disappointment Slough,E70232,2001-07-16,GSH,1,3739
Disappointment Slough,E70232,2001-07-16,MSS,2,3740
Disappointment Slough,E70232,2001-07-16,WM,2,3741
Disappointment Slough,E70232,2001-07-16,PSC,1,3742
Disappointment Slough,E70242,2001-07-16,LMB,4,3743
Disappointment Slough,E70242,2001-07-16,RSF,17,3744
Disappointment Slough,E70242,2001-07-16,BG,20,3745
White Slough,E62031,2001-07-17,LMB,61,3746
White Slough,E62031,2001-07-17,BG,52,3747
White Slough,E62031,2001-07-17,RSF,19,3748
White Slough,E62031,2001-07-17,WM,4,3749
White Slough,E62031,2001-07-17,BCR,2,3750
White Slough,E62031,2001-07-17,BB,2,3751
White Slough,E62031,2001-07-17,GSH,3,3752
White Slough,E62031,2001-07-17,CP,1,3753
White Slough,E62031,2001-07-17,MSS,1,3754
San Joaquin River,S72811,2001-07-18,CP,13,3755
San Joaquin River,S72811,2001-07-18,TFS,48,3756
San Joaquin River,S72811,2001-07-18,LMB,8,3757
San Joaquin River,S72811,2001-07-18,BCR,1,3758
San Joaquin River,S72811,2001-07-18,SB,3,3759
San Joaquin River,S72811,2001-07-18,BG,9,3760
San Joaquin River,S72811,2001-07-18,WC,59,3761
San Joaquin River,S72811,2001-07-18,CCF,7,3762
San Joaquin River,S72811,2001-07-18,RSF,2,3763
San Joaquin River,S72811,2001-07-18,BB,1,3764
San Joaquin River,S72811,2001-07-18,GSF,1,3765
Grant Line Canal,S61552,2001-07-23,RSF,11,3766
Grant Line Canal,S61552,2001-07-23,BG,7,3767
Grant Line Canal,S61552,2001-07-23,WC,14,3768
Grant Line Canal,S61552,2001-07-23,GSH,4,3769
Grant Line Canal,S61552,2001-07-23,LMB,3,3770
Grant Line Canal,S61552,2001-07-23,BB,1,3771
Grant Line Canal,S61552,2001-07-23,MSS,2,3772
Grant Line Canal,S61552,2001-07-23,SB,1,3773
Grant Line Canal,S61552,2001-07-23,YFG,1,3774
Grant Line Canal,S61552,2001-07-23,CCF,5,3775
Grant Line Canal,S61552,2001-07-23,CP,1,3776
Indian Slough,S21242,2001-07-25,CP,5,3777
Indian Slough,S21242,2001-07-25,LMB,12,3778
Indian Slough,S21242,2001-07-25,GSH,9,3779
Indian Slough,S21242,2001-07-25,BG,6,3780
Indian Slough,S21242,2001-07-25,RSF,5,3781
Indian Slough,S21242,2001-07-25,CCF,1,3782
Indian Slough,S21242,2001-07-25,WC,1,3783
Indian Slough,S21242,2001-07-25,TFS,1,3784
Sacramento River,W18343,2001-07-26,SB,1,3785
Sacramento River,W18343,2001-07-26,LMB,1,3786
Beaver Slough,E39051,2001-08-01,CP,7,3787
Beaver Slough,E39051,2001-08-01,TFS,40,3788
Beaver Slough,E39051,2001-08-01,AS,5,3789
Beaver Slough,E39051,2001-08-01,SB,2,3790
Beaver Slough,E39051,2001-08-01,LMB,30,3791
Beaver Slough,E39051,2001-08-01,WSU,7,3792
Beaver Slough,E39051,2001-08-01,GSH,12,3793
Beaver Slough,E39051,2001-08-01,BG,66,3794
Beaver Slough,E39051,2001-08-01,WC,4,3795
Beaver Slough,E39051,2001-08-01,CCF,2,3796
Beaver Slough,E39051,2001-08-01,MSS,3,3797
Beaver Slough,E39051,2001-08-01,LP,2,3798
Beaver Slough,E39051,2001-08-01,RSF,4,3799
Beaver Slough,E39051,2001-08-01,BCR,5,3800
Beaver Slough,E39051,2001-08-01,GSF,1,3801
Beaver Slough,E39051,2001-08-01,WM,1,3802
Old River,C81942,2001-08-02,LMB,16,3803
